id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,encoder,catalogue_num
shanx074,Danshui,,"Asia, China, Shanxi Dingxiang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Jiawu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx074.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx074.krn,shanx074.krn,kern,47f94d220b66ae6de9e53245b328e1e1,Helmut Schaffrath,J0074
shanx075,Guniang tiao shui,,"Asia, China, Shanxi Qixian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Jiawu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx075.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx075.krn,shanx075.krn,kern,85d4d52c58eab421e744d9bf50f1b5c7,Helmut Schaffrath,J0075
shanx076,Fangniu diao,,"Asia, China, Shanxi qixian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Fangniu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx076.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx076.krn,shanx076.krn,kern,2eda4e265b33eff7a20502528e50596f,Helmut Schaffrath,J0076
shanx077,Sibao langong,,"Asia, China, Shanxi Lishan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx077.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx077.krn,shanx077.krn,kern,dcc1506ae2107fb77186fba50ca81a53,Helmut Schaffrath,J0077
shanx078,Sibao langong,,"Asia, China, Shanxi linxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Xiaodiao. Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx078.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx078.krn,shanx078.krn,kern,3a54e23b8b8c1f32d2130fd929957fe9,Helmut Schaffrath,J0078
shanx079,Sibao langong,,"Asia, China, Shanxi Ningwu",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx079.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx079.krn,shanx079.krn,kern,4549d11f0d18465cac1ff5d2b888c47f,Helmut Schaffrath,J0079
shanx080,Sibao kang changgong,,"Asia, China, Shanxi Mengxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx080.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx080.krn,shanx080.krn,kern,9c84bb1b509fe3736722f1f4b06d36d4,Helmut Schaffrath,J0080
shanx081,Huolang maihuo,,"Asia, China, Shanxi",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Xiaodiao. Laodong, Maimai",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx081.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx081.krn,shanx081.krn,kern,1ca6c282e5a080bbd3e0d2754dc26d07,Helmut Schaffrath,J0081
shanx082,Zhai huajiao,,"Asia, China, Shanxi Zouqiuan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Shouhuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx082.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx082.krn,shanx082.krn,kern,1af0e9c990af06649709e6e47edfeaba,Helmut Schaffrath,J0082
shanx083,Zhai huajiao,,"Asia, China, Shanxi Linxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Shouhuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx083.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx083.krn,shanx083.krn,kern,80ad08455ca936f37ae5e989de1354d5,Helmut Schaffrath,J0083
shanx084,Zhai Mianhua,,"Asia, China, Shanxi Xixian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Shouhuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx084.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx084.krn,shanx084.krn,kern,cd43f4558dbad024c9fe636207b4b533,Helmut Schaffrath,J0084
shanx085,Ge qingcai,,"Asia, China, Shanxi Ningwu",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Shouhuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx085.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx085.krn,shanx085.krn,kern,195c66862a008352d479deecdc5a51fd,Helmut Schaffrath,J0085
shanx086,Ge qingcai,,"Asia, China, Shanxi Linxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Shouhuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx086.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx086.krn,shanx086.krn,kern,838f936faf9a61cde36d0701efc2b8f3,Helmut Schaffrath,J0086
shanx087,Ge jiucai,,"Asia, China, Shanxi",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Shouhuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx087.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx087.krn,shanx087.krn,kern,20909cba4dcbedccfdd11704b8421a53,Helmut Schaffrath,J0087
shanx088,Zhai putao,,"Asia, China, Shanxi Xiangheng",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Shouhuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx088.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx088.krn,shanx088.krn,kern,31795e80db11453f0fc18e40342541a4,Helmut Schaffrath,J0088
shanx089,Zhai guozi,,"Asia, China, Shanxi Wutai",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Shouhuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx089.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx089.krn,shanx089.krn,kern,7265743005214aa74829fce6d3e473b9,Helmut Schaffrath,J0089
shanx090,Cai cha,,"Asia, China, Shanxi Dingxiang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Shouhuo",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx090.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx090.krn,shanx090.krn,kern,73311e5365c8fa574a77bd3f3d167557,Helmut Schaffrath,J0090
shanx091,Mai bianshi,,"Asia, China, Shanxi Xixian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Maimai",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx091.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx091.krn,shanx091.krn,kern,d0f11ec92542b356a8b776c8a8faead1,Helmut Schaffrath,J0091
shanx092,Mai bianshi,,"Asia, China, Shanxi Mengxian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Maimai",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx092.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx092.krn,shanx092.krn,kern,e9b40e33ea00b89b77103c854e2367e6,Helmut Schaffrath,J0092
shanx093,Tui chaomian,,"Asia, China, Shanxi pingding",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Laodong, Maimai",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx093.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx093.krn,shanx093.krn,kern,55826a05b7932570476c9c7c3f3d2a01,Helmut Schaffrath,J0093
shanx094,Huen Jiang long,,"Asia, China, Shanxi Qinyuan",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Suku,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx094.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx094.krn,shanx094.krn,kern,59f2c5f7380bd4a6ac8c5b5abec7b67b,Helmut Schaffrath,J0094
shanx095,Qongren nan,,"Asia, China, Shanxi Xiyang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Suku,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx095.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx095.krn,shanx095.krn,kern,0751da00ca490c7529991e2903789904,Helmut Schaffrath,J0095
shanx096,Su ku,,"Asia, China, Shanxi Pingding",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Suku,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx096.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx096.krn,shanx096.krn,kern,df6c27f660b4275595be3ba4d2ab49aa,Helmut Schaffrath,J0096
shanx097,Sihuo buzhong caizhu de di,,"Asia, China, Shanxi Ningwu",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Suku,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx097.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx097.krn,shanx097.krn,kern,0147d81223f929f8f75c275e0250f237,Helmut Schaffrath,J0097
shanx098,Huil daguer haibuwan,,"Asia, China, Shanxi Ningwu",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Suku,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx098.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx098.krn,shanx098.krn,kern,3c0d1a895f17316bd5547b53074e269c,Helmut Schaffrath,J0098
shanx099,Qiu n,,"Asia, China, Shanxi Xixian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Xiaodiao. Suku,,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx099.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx099.krn,shanx099.krn,kern,1ed2d76fd5bc797ea7533760a531a92b,Helmut Schaffrath,J0099
shanx100,Gei anmen xun xiage huilaohan,,"Asia, China, Shanxi Xixian",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx100.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx100.krn,shanx100.krn,kern,3d51e92eb945d5e854db91264c20c519,Helmut Schaffrath,J0100
shanx101,Bubu qiang,,"Asia, China, Shanxi Heshun",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx101.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx101.krn,shanx101.krn,kern,f9740a241eb474875f58c34f257df46b,Helmut Schaffrath,J0101
shanx102,Pan wugeng,,"Asia, China, Shanxi Heshun",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx102.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx102.krn,shanx102.krn,kern,d93e1786df6ed6197a631dbd645aad53,Helmut Schaffrath,J0102
shanx103,Ma mepuo,,"Asia, China, Shanxi Yuncheng",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx103.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx103.krn,shanx103.krn,kern,b7296bcbb938b2cc0c912a1fd29e8ba1,Helmut Schaffrath,J0103
shanx104,Ma meren,,"Asia, China, Shanxi Wutai",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx104.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx104.krn,shanx104.krn,kern,13fd16bb7bfe037bdf150cbea88d93f4,Helmut Schaffrath,J0104
shanx105,Laofu shaoqi,,"Asia, China, Shanxi Zhongyang",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx105.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx105.krn,shanx105.krn,kern,40fb2474b02d519ecde711b29c02de76,Helmut Schaffrath,J0105
shanx106,Hao nanren lun buzai wuo toushang,,"Asia, China, Shanxi Ningwu",,,Han,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Xiaodiao. Qingge, Aisu",,,https://kern.humdrum.org/cgi-bin/ksdata?file=shanx106.krn&l=essen/asia/china/shanxi&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/shanxi/shanx106.krn,shanx106.krn,kern,543464cd22cb97014f5a76c24c6b083e,Helmut Schaffrath,J0106
