id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,encoder
p0994,Der Reiter und seine Geliebte ,,Lothringen,,,,,,,pinck1933verklingende3,75,3-22,,,,,,,3/8 ,,pentatonic minor,G,8,False,True,"Verf&uuml;hrung, Standesunterschied, Beischlaf, Tod",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0994.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0994.krn,p0994.krn,kern,fd861d668d2c8bc65a70034fc525df85,Damien Sagrillo
p0995,Untreue ,,Lothringen,,,,,,,pinck1933verklingende3,78,3-23,,,,,,,3/4 ,,heptatonic ionian,F,9,False,True,"Untreue, Mord, Standesunterschied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0995.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0995.krn,p0995.krn,kern,1403dc4e2aa5d8e100f37667028a538e,Damien Sagrillo
p0996,Braun Annel ,,Lothringen,,,,,,,pinck1933verklingende3,80,3-24,,,,,,,3/8 ,,hexatonic minor,E,6,False,True,Brautwerbung,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0996.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0996.krn,p0996.krn,kern,1e0d4f27c26ad126b55da3f26b0e9b99,Damien Sagrillo
p0998,Lied vom steinernen Brot ,,Lothringen,,,,,,,pinck1933verklingende3,85,3-26,,,,,,,3/4 ,,hexatonic minor,F,8,False,True,N&auml;chstenliebe?,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0998.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0998.krn,p0998.krn,kern,ce84fd737139dd3f2431b41e5c4fdf46,Damien Sagrillo
p0999,Marksteinlied ,,Lothringen,,,,,,,pinck1933verklingende3,89,3-27,,,,,,,2/4 4/4 ,,octatonic minor w/o 6,E,7,False,True,Habgier ,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0999.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0999.krn,p0999.krn,kern,89c69f094a5d5b2ab44b8267df412ece,Damien Sagrillo
p1000,Zwanzig Mörder ,,Lothringen,,,,,,,pinck1933verklingende3,93,3-28,,,,,,,3/8 ,,heptatonic ionian,Eb,9b,False,True,"Mord, Raub, Strafe",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1000.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1000.krn,p1000.krn,kern,3ad4f19b1f3f0aa9ab5a6c64e6aeb77b,Damien Sagrillo
p1001,Schinderhannes ,,Lothringen,,,,,,,pinck1933verklingende3,95,3-29,,,,,,,4/4 ,,heptatonic ionian,G,8,False,True,Legende,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1001.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1001.krn,p1001.krn,kern,6f46f2ea00d6e745fa4cf48b6abf9912,Damien Sagrillo
p1002,Napoleonslied ,,Lothringen,,,,,,,pinck1933verklingende3,99,3-30,,,,,,,2/4 3/4 ,,hexatonic minor,G,9,False,True,"historisches, Soldatenlied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1002.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1002.krn,p1002.krn,kern,f1dccc24bc66ec6a67eb2caf811cb313,Damien Sagrillo
p1003,General Ney ,,Lothringen,,,,,,,pinck1933verklingende3,101,3-31,,,,,,,2/4 ,,heptatonic ionian,C,9,False,True,"historisches, Soldatenlied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1003.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1003.krn,p1003.krn,kern,5ff07b8b485d090e49cd1d142cf60b2f,Damien Sagrillo
p1004,Sebastopollied ,,Lothringen,,,,,,,pinck1933verklingende3,104,3-32,,,,,,,3/8 ,,hexatonic minor,G,8,False,True,"historisches, Soldatenlied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1004.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1004.krn,p1004.krn,kern,c2cb261d7dcbf5a56a061dadd0075397,Damien Sagrillo
p1005,Conscritlied ,,Lothringen,,,,,,,pinck1933verklingende3,107,3-33,,,,,,,4/4 ,,heptatonic ionian,D,8,False,True,Soldatenlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1005.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1005.krn,p1005.krn,kern,06c459c37b14d27c73a3cf6ee3046786,Damien Sagrillo
p1006,Soldatenlied ,,Lothringen,,,,,,,pinck1933verklingende3,109,3-34,,,,,,,3/4 ,,hexatonic minor,Eb,11,False,True,Soldatenlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1006.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1006.krn,p1006.krn,kern,5d15f70d9dcf92f6527f3b4b21b56f44,Damien Sagrillo
p1007,O Soldat ,,Lothringen,,,,,,,pinck1933verklingende3,110,3-35,,,,,,,2/4 ,,heptatonic ionian,D,8,False,True,Soldatenlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1007.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1007.krn,p1007.krn,kern,1c8be6de05e79ee021d28385b0744d3b,Damien Sagrillo
p1008,"Zu Stra&szlig;burg, zu Stra&szlig;burg ",,Lothringen,,,,,,,pinck1933verklingende3,113,3-36,,,,,,,2/4 ,,heptatonic ionian,F,9,False,True,Soldatenlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1008.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1008.krn,p1008.krn,kern,a8b1c257fb7f7045b512e27cfcb44102,Damien Sagrillo
p1009,Gesellenlied ,,Lothringen,,,,,,,pinck1933verklingende3,115,3-37,,,,,,,4/4 ,,heptatonic ionian,G,9,False,True,"Arbeit, Liebe",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1009.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1009.krn,p1009.krn,kern,27f2c04f74bdccdc5df5832847e7b804,Damien Sagrillo
p1010,"Adje, jetzt mu&szlig; ich fort ",,Lothringen,,,,,,,pinck1933verklingende3,117,3-38,,,,,,,2/4 4/4 ,,hexatonic minor,G,9b,False,True,Abschiedslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1010.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1010.krn,p1010.krn,kern,4ded1f5fb7ac92c5e5f9d298613b99fa,Damien Sagrillo
p1011,Falscher Sinn ,,Lothringen,,,,,,,pinck1933verklingende3,119,3-39,,,,,,,3/4 ,,heptatonic aeolean,G,7b,False,True,"Liebe, Werbung",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1011.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1011.krn,p1011.krn,kern,1ad693f55242566222de9d52df888229,Damien Sagrillo
p1012,Kohlerlied ,,Lothringen,,,,,,,pinck1933verklingende3,122,3-40,,,,,,,3/4 ,,heptatonic ionian,G,7b,False,True,Berufslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1012.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1012.krn,p1012.krn,kern,72ecf125644abd0064c91696cd12f430,Damien Sagrillo
p1013,Besenbinders Tochter ,,Lothringen,,,,,,,pinck1933verklingende3,124,3-41,,,,,,,2/4 ,,hexatonic minor,F,11,False,True,"Beruf, Liebe",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1013.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1013.krn,p1013.krn,kern,688f0706004867fc3815fcf55d96d405,Damien Sagrillo
p1014,Der lustige Nagelschmied ,,Lothringen,,,,,,,pinck1933verklingende3,127,3-42,,,,,,,2/4 ,,tetratonic,G,5,False,True,Berufslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1014.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1014.krn,p1014.krn,kern,06f8b318775f60a23cb9aec58e872537,Damien Sagrillo
p1015,Seidenweberlied ,,Lothringen,,,,,,,pinck1933verklingende3,129,3-43,,,,,,,4/4 ,,heptatonic ionian,G,8,False,True,Berufslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1015.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1015.krn,p1015.krn,kern,e9a06488a97ecac3b1174eb87b6280c4,Damien Sagrillo
p1016,Schneider-Verschwörung ,,Lothringen,,,,,,,pinck1933verklingende3,131,3-44,,,,,,,3/4 ,,heptatonic dorian,A,9,False,True,Berufslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1016.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1016.krn,p1016.krn,kern,8f3a91ea51131eacda495a1cbcc8e42a,Damien Sagrillo
p1017,Bauer und Schneider ,,Lothringen,,,,,,,pinck1933verklingende3,133,3-45,,,,,,,3/4 ,,heptatonic ionian,G,9,False,True,Berufslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1017.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1017.krn,p1017.krn,kern,ce342bf6653e6e2e6629f95546622ffd,Damien Sagrillo
p1018,Das Lied vom Ackersmann ,,Lothringen,,,,,,,pinck1933verklingende3,137,3-46,,,,,,,2/4 3/4 ,,heptatonic dorian,D,9,False,True,Berufslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1018.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1018.krn,p1018.krn,kern,2e678e6fe5478a72780aa8dcb319887d,Damien Sagrillo
p1019,Wer wohl ein reicher Bauer will sein ,,Lothringen,,,,,,,pinck1933verklingende3,138,3-47,,,,,,,2/2 ,,heptatonic aeolean,G,7,False,True,Berufslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1019.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1019.krn,p1019.krn,kern,33ac4c1940ee39bb0dc896f09dce1868,Damien Sagrillo
p1020,Der Wilmen und der Esel ,,Lothringen,,,,,,,pinck1933verklingende3,140,3-48,,,,,,,4/4 ,,hexatonic minor,F,6b,False,True,Berufslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1020.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1020.krn,p1020.krn,kern,3d8d0caa12001e4e027bb976ff6c3aaf,Damien Sagrillo
p1021,Der Essigkrug ,,Lothringen,,,,,,,pinck1933verklingende3,143,3-49,,,,,,,2/4 ,,pentatonic minor,G,5,False,True,"Arbeits-, Berufslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1021.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1021.krn,p1021.krn,kern,c0132196f32bafbd7d337dd64c5f3f23,Damien Sagrillo
p1022,Des Bauern Gabe ,,Lothringen,,,,,,,pinck1933verklingende3,145,3-50,,,,,,,4/4 ,,hexatonic minor,F,9,False,True,"Heirat?, Mitgift?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1022.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1022.krn,p1022.krn,kern,bc069380adc6ac1735d919495dec37c4,Damien Sagrillo
p1023,Fuhrmannslied ,,Lothringen,,,,,,,pinck1933verklingende3,149,3-51,,,,,,,2/4 4/4 ,,octatonic major,G,9,False,True,"Berufslied, Brautwerbung?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1023.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1023.krn,p1023.krn,kern,6f107d4f1f3c53a5ab1c8feae267f131,Damien Sagrillo
p1024,Frisch auf zum fröhlichen Jagen ,,Lothringen,,,,,,,pinck1933verklingende3,151,3-52,,,,,,,3/8 ,,heptatonic ionian,G,8,False,True,Jagdlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1024.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1024.krn,p1024.krn,kern,91e740491c56a0c9c0ba39a1fcaa4efb,Damien Sagrillo
p1025,Waldesjagd ,,Lothringen,,,,,,,pinck1933verklingende3,155,3-53,,,,,,,2/4 ,,heptatonic ionian,F,8,False,True,Jaglied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1025.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1025.krn,p1025.krn,kern,00b3c7ff5dfa9c39e101f509cce6d3c9,Damien Sagrillo
p1026,Es blaset ein J&auml;ger wohl in sein Horn ,,Lothringen,,,,,,,pinck1933verklingende3,157,3-54,,,,,,,2/4 ,,heptatonic ionian,G,8,False,True,Jagdlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1026.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1026.krn,p1026.krn,kern,5333198de23eae86f916f99ef37e6cd5,Damien Sagrillo
p1027,Es wollt ein J&auml;gerlein jagen ,,Lothringen,,,,,,,pinck1933verklingende3,161,3-55,,,,,,,3/8 ,,heptatonic ionian,Bb,10b,False,True,"Jaglied, Brautwerbung?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1027.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1027.krn,p1027.krn,kern,98324802556d9b4e58a11f19ed121da4,Damien Sagrillo
p1028,Der Wolf ,,Lothringen,,,,,,,pinck1933verklingende3,163,3-56,,,,,,,4/4 ,,heptatonic ionian,G,9,False,True,Liebeslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1028.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1028.krn,p1028.krn,kern,9d7cc8c0ea3d4e35692b0d71a6d9bc2d,Damien Sagrillo
p1029,Waldvögelein ,,Lothringen,,,,,,,pinck1933verklingende3,166,3-57,,,,,,,4/4 ,,hexatonic minor,G,6,False,True,verlorene Liebe,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1029.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1029.krn,p1029.krn,kern,a48a26e09d1c081874180c7e706b6ac1,Damien Sagrillo
p1030,Es ist dunkel auf hohen Bergen ,,Lothringen,,,,,,,pinck1933verklingende3,168,3-58,,,,,,,4/4 ,,heptatonic ionian,F,9b,False,True,verlorene Liebe,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1030.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1030.krn,p1030.krn,kern,7a783590be00ec12fbada02f48f7833f,Damien Sagrillo
p1031,Es ist dunkel auf hohen Bergen ,,Lothringen,,,,,,,pinck1933verklingende3,168,3-58,,,,,,,4/4 ,,heptatonic ionian,F,11,False,True,verlorene Liebe,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1031.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1031.krn,p1031.krn,kern,bca0357affd0a886d5da559dcc218aaa,Damien Sagrillo
p1032,"Ach, Schatz, jetzt mu&szlig; ich wandern",,Lothringen,,,,,,,pinck1933verklingende3,170,3-59,,,,,,,4/4 ,,heptatonic ionian,D,9b,False,True,"Abschied, Liebe",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1032.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1032.krn,p1032.krn,kern,ed6ff1bbd766a0c2808501576e75efc4,Damien Sagrillo
p1033,Gr&uuml;ne Reben auf hohen Bergen ,,Lothringen,,,,,,,pinck1933verklingende3,173,3-60,,,,,,,2/4 3/4 ,,heptatonic ionian,G,8,False,True,"Liebe, Wein",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1033.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1033.krn,p1033.krn,kern,e0c34e863fe2446634e2758c83d8d116,Damien Sagrillo
p1034,Es ist ein Schnee gefallen ,,Lothringen,,,,,,,pinck1933verklingende3,175,3-61,,,,,,,4/4 ,,heptatonic ionian,G,9,False,True,Treueversprechen,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1034.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1034.krn,p1034.krn,kern,1d4de6a54965b5029434544d0b4f56ec,Damien Sagrillo
p1035,Des Abends in der Stille ,,Lothringen,,,,,,,pinck1933verklingende3,179,3-62,,,,,,,4/4 ,,hexatonic minor,F,9,False,True,"Werbung, Treue?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1035.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1035.krn,p1035.krn,kern,f373521511e726249f89729dcb19afbb,Damien Sagrillo
p1036,Feierabend ,,Lothringen,,,,,,,pinck1933verklingende3,181,3-63,,,,,,,3/4 ,,hexatonic minor,G,9,False,True,"Liebe, Fenstergang, Verf&uuml;hrung",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1036.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1036.krn,p1036.krn,kern,57c59a669f5ae48a766a867097b46947,Damien Sagrillo
p1037,Gestern abend bin ich ausgegang ,,Lothringen,,,,,,,pinck1933verklingende3,184,3-64,,,,,,,3/4 ,,hexatonic minor,D,8,False,True,"Liebe, Standesunterschied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1037.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1037.krn,p1037.krn,kern,2b68b7822643fb3a9b2e144caa184c97,Damien Sagrillo
p1038,"Ach, herzallerliebste mein ",,Lothringen,,,,,,,pinck1933verklingende3,187,3-65,,,,,,,2/4 4/4 ,,heptatonic ionian,G,9,False,True,Treuversprechen,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1038.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1038.krn,p1038.krn,kern,6aa97b25464a2d7a1bb01826a87b310c,Damien Sagrillo
p1039,Es war einmal ein Reiter ,,Lothringen,,,,,,,pinck1933verklingende3,189,3-66,,,,,,,6/8 ,,hexatonic minor,G,6,False,True,"Beischlaf, T&auml;uschung",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1039.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1039.krn,p1039.krn,kern,9e913298fe10bbbfefb3e45cf1263a53,Damien Sagrillo
p1040,Liebesleid ,,Lothringen,,,,,,,pinck1933verklingende3,192,3-67,,,,,,,6/8 ,,hexatonic minor,Eb,8,False,True,"verlorene Ehre, Schwangerschaft",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1040.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1040.krn,p1040.krn,kern,c77e0d480279eeaaeaea6e32e52c6f6f,Damien Sagrillo
p1041,Absage ,,Lothringen,,,,,,,pinck1933verklingende3,194,3-68,,,,,,,4/4 ,,heptatonic ionian,G,9,False,True,vergebliche Werbung,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1041.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1041.krn,p1041.krn,kern,7aac77dcef0275986b7ff66baaf996ed,Damien Sagrillo
p1042,"Des Nachts, wenn ich &uuml;ber die Gassen geh' ",,Lothringen,,,,,,,pinck1933verklingende3,197,3-69,,,,,,,4/4 ,,heptatonic melodic minor,G,6,False,True,Untreue,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1042.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1042.krn,p1042.krn,kern,a1d4d59646a08b43594b3efc8e340ef8,Damien Sagrillo
p1043,Ich seind so sehr betr&uuml;bet ,,Lothringen,,,,,,,pinck1933verklingende3,198,3-70,,,,,,,3/4 4/4 ,,heptatonic melodic minor,G,9b,False,True,"Liebeskummer, Suizid?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1043.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1043.krn,p1043.krn,kern,411fa761f05b81833b0cc33a74f50b1a,Damien Sagrillo
p1044,Ich bekomm einmal einen traurigen Brief ,,Lothringen,,,,,,,pinck1933verklingende3,201,3-71,,,,,,,4/4 ,,heptatonic ionian,G,8,False,True,Untreue,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1044.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1044.krn,p1044.krn,kern,dd514090507df0b95c1fb72e85963e9b,Damien Sagrillo
p1045,Mu&szlig; ich denn ins B&auml;chlein baden ,,Lothringen,,,,,,,pinck1933verklingende3,203,3-72,,,,,,,3/4 ,,heptatonic dorian,D,7b,False,True,"Trennung, Suizid",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1045.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1045.krn,p1045.krn,kern,d5eac3099f6387937596adf963122fb7,Damien Sagrillo
p1046,"Hilf, o Himmel, ich mu&szlig; scheiden ",,Lothringen,,,,,,,pinck1933verklingende3,204,3-73,,,,,,,3/4 ,,heptatonic aeolean,G,7b,False,True,"Trennung, Treue",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1046.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1046.krn,p1046.krn,kern,a1740b5442c54d311508b881bcb174dd,Damien Sagrillo
p1047,Das Lied vom Sterben ,,Lothringen,,,,,,,pinck1933verklingende3,207,3-74,,,,,,,2/4 3/4 ,,hexatonic minor,F,6,False,True,"Abschied, Tod",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1047.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1047.krn,p1047.krn,kern,137dfcd0806e99172c0a2b633db12148,Damien Sagrillo
p1048,Feinslieb im Grab ,,Lothringen,,,,,,,pinck1933verklingende3,209,3-75,,,,,,,4/4 ,,hexatonic minor,Ab,10b,False,True,"Liebeskummer, Tod",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1048.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1048.krn,p1048.krn,kern,d2939604b5cc67e55407f3bf2a7b9afd,Damien Sagrillo
p1049,Alles kommt zu seinem Ende ,,Lothringen,,,,,,,pinck1933verklingende3,211,3-76,,,,,,,3/4 ,,octatonic minor w/o 6,E,7,False,True,"Sehnsucht, Kummer",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1049.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1049.krn,p1049.krn,kern,ab506f4a178f3fedeac1986a1c120645,Damien Sagrillo
p1050,Nach gro&szlig; Trauer kommt gro&szlig; Freud ,,Lothringen,,,,,,,pinck1933verklingende3,213,3-77,,,,,,,4/4 ,,heptatonic ionian,G,9,False,True,Treue,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1050.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1050.krn,p1050.krn,kern,509cf12365e7639432bcd1651c9a8a1a,Damien Sagrillo
p1051,Wenn ich des Nachts vor dem Feuerlein steh ,,Lothringen,,,,,,,pinck1933verklingende3,217,3-78,,,,,,,3/4 ,,hexatonic minor,G,9,False,True,"Liebe, Verf&uuml;hrung mithilfe von Wein",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1051.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1051.krn,p1051.krn,kern,6f56e625f52ee10ad8c36fdece934795,Damien Sagrillo
p1052,Wenn alle W&auml;sserlein flie&szlig;en ,,Lothringen,,,,,,,pinck1933verklingende3,219,3-79,,,,,,,4/4 ,,heptatonic ionian,G,11,False,True,"Liebe, allgemein",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1052.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1052.krn,p1052.krn,kern,1960083564e57e781b139ed6b120f292,Damien Sagrillo
p1053,O du schöner Rosengarten ,,Lothringen,,,,,,,pinck1933verklingende3,223,3-80,,,,,,,3/4 ,,hexatonic minor,G,8,False,True,"Liebe, Beischlaf",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1053.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1053.krn,p1053.krn,kern,798113401d3ed54e73259c9dba53794b,Damien Sagrillo
p1054,Es hat sich ein Bauer ein Töchterlein ,,Lothringen,,,,,,,pinck1933verklingende3,224,3-81,,,,,,,3/4 ,,heptatonic ionian,G,8,False,True,Treue-Untreue,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1054.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1054.krn,p1054.krn,kern,50ca3a580759bbd637018703bcfd9171,Damien Sagrillo
p1055,Der schöne Kohlenb&uuml;renbub ,,Lothringen,,,,,,,pinck1933verklingende3,226,3-82,,,,,,,3/4 ,,tetratonic,F,8,False,True,???,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1055.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1055.krn,p1055.krn,kern,2802869b36e27d47610b0f42abfe2c93,Damien Sagrillo
p1056,Hab ich schon ein scheeles Aug ,,Lothringen,,,,,,,pinck1933verklingende3,231,3-83,,,,,,,2/4 ,,hexatonic minor,Bb,8,False,True,???,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p1056.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p1056.krn,p1056.krn,kern,fa4546934b20095bd78ba51076bc9c94,Damien Sagrillo
