id,dataset_id,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,meter,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics
p0936,pinck-verklingende-weisen,Hirtenbub,,Lothringen,,,,,,,,,serenade|marriage proposal,,,,,,,G,heptatonic ionian,8,,3/4 4/4,,Hirtenbub (2-35) S. 195,,,,pinck1928verklingende2,,,,,195,35,,,,Damien Sagrillo,,,,,data/p0936.krn,kern,,f867d6b8c791908e33687dfba665b6b4,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0936.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0936.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 4/4]  ZZ[3"", ""rhy1"": ""X(XXX)  X_X_XX  X_."", ""rhy2"": ""XXX  XXXXX_X_  XX0"", ""key"": ""P0936  08  G 3/4 4/4]  ZZ[3"", ""kad"": ""211"", ""akz"": ""12_231_11_"", ""fot"": ""'a__b__bs\"""", ""for"": ""'a__b__c__"", ""fok"": ""'/__^__Sa_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0937,pinck-verklingende-weisen,Englische Schäferin,,Lothringen,,,,,,,,,marriage proposal,,,,,,,F,pentatonic major,5,,3/4 ,,Englische Sch&auml;ferin (2-64) S. 196,,,,pinck1928verklingende2,,,,,196,64,,,,Damien Sagrillo,,,,,data/p0937.krn,kern,,7ca664a4ac70575c4fe313bd6eff807b,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0937.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0937.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/4 ]  ZZ[2"", ""rhy1"": ""X_.X  X__X__X__  X_X_X__X__  X__X__X_X_  X___"", ""rhy2"": ""X__  X__X__X__  X__X__X_X_  X__X__X_X_  X___ // "", ""key"": ""P0937  16  F 3/4 ]  ZZ[2"", ""kad"": ""21"", ""akz"": ""5432_1351_"", ""fot"": ""'a__b__"", ""for"": ""'a__b__"", ""fok"": ""'^d_Sd_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0938,pinck-verklingende-weisen,Schönste Schäferin,,Lothringen,,,,,,,,,,,,,,,,D,hexatonic minor,9,,3/4 ,,Schönste Sch&auml;ferin (2-65) S. 199,,,,pinck1928verklingende2,,,,,199,65,,,,Damien Sagrillo,,,,,data/p0938.krn,kern,,0e2dbb7737521d1164a682b51835f7c0,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0938.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0938.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""32"", ""meters"": ""3/4 ]  ZZ[5"", ""rhy1"": ""X__X__  X__.X_X__X__X__X__  X___X___   (x2)"", ""rhy2"": ""X__X__  X__X__X__X__X__X__  X___X___"", ""key"": ""P0938  32  D 3/4 ]  ZZ[5"", ""kad"": ""5-5353"", ""akz"": ""56_31_63_335_33_"", ""fot"": ""'a__b__as\""c__cv_"", ""for"": ""'a__b__c__d__dw_"", ""fok"": ""'~a_\\__^d_Vd_\\__"", ""n7k"": ""0] N7[8] O1[4] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0939,pinck-verklingende-weisen,Schäfersmädchen,,Lothringen,,,,,,,,,wedding|love,,,,,,,Eb,heptatonic ionian,11,,3/4 4/4,,Sch&auml;fersm&auml;dchen (2-66) S. 201,,,,pinck1928verklingende2,,,,,201,66,,,,Damien Sagrillo,,,,,data/p0939.krn,kern,,75300a8070f154d4fbd9c3490e434ddd,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0939.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0939.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/4 4/4]  ZZ[8"", ""rhy1"": ""X_  X_.XX_X_X_X_  X_X_X__."", ""rhy2"": ""X_  X_X_X_X_X_X_  X_X_X__."", ""key"": ""P0939  16 Eb 3/4 4/4]  ZZ[8"", ""kad"": ""45614361"", ""akz"": ""31_73_36_751_15_73_36_751_"", ""fot"": ""'a__b__c__d__e__bv_c__d__"", ""for"": ""'a__b__aw_c__aw_d__aw_c__"", ""fok"": ""'~a_^__/__^d_^a_^d_/__^d_"", ""n7k"": ""0] N7[4] O1[4] O2K[0] O2[4] O3K[0] O3[0] H\u00d6[0""}",,,,
p0940,pinck-verklingende-weisen,Spazierende Schäferin,,Lothringen,,,,,,,,,lovemaking,,,,,,,Eb,heptatonic ionian,10b,,2/4 ,,Spazierende Sch&auml;ferin (2-67) S. 203,,,,pinck1928verklingende2,,,,,203,67,,,,Damien Sagrillo,,,,,data/p0940.krn,kern,,d807392acbb0ab6cf349f0adcc64ca3e,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0940.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0940.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""2/4 ]  ZZ[6"", ""rhy1"": ""X_  X_X_X_X_  X__X_   (x2)"", ""rhy2"": ""X_  X_X_X_X_  X__."", ""key"": ""P0940  16 Eb 2/4 ]  ZZ[6"", ""kad"": ""557131"", ""akz"": ""55_55_5+1_51_321_321_"", ""fot"": ""'a__b__c__d__e__ev_"", ""for"": ""'a__aw_a__aw_b__c__"", ""fok"": ""'-__^__/__\\__~__Md_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0941,pinck-verklingende-weisen,Mädchen und Baum,,Lothringen,,,,,,,,,,,,,,,,F,heptatonic ionian,9,,3/4 ,,M&auml;dchen und Baum (2-68) S. 205,,,,pinck1928verklingende2,,,,,205,68,,,,Damien Sagrillo,,,,,data/p0941.krn,kern,,5f62cadf76e5d5cefca6ee1bc4d7092d,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0941.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0941.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[6"", ""rhy1"": ""X_  X__X_  X_X_X_  X_X_X_  X__"", ""rhy2"": ""X_  X__X_  XXXXX_  X__X_  X__"", ""key"": ""P0941  08  F 3/4 ]  ZZ[6"", ""kad"": ""-521313"", ""akz"": ""-511-5_3532_4635_2413_4635_2413_"", ""fot"": ""'a__b__c__d__cw_d__"", ""for"": ""'a__b__c__d__c__d__"", ""fok"": ""'^__^d_^d_/__^d_/__"", ""n7k"": ""0] N7[0] O1[2] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0942,pinck-verklingende-weisen,Macht der Liebe,,Lothringen,,,,,,,,,love|soldier's song,,,,,,,G,heptatonic ionian,11,,3/4 ,,Macht der Liebe (2-69) S. 209,,,,pinck1928verklingende2,,,,,209,69,,,,Damien Sagrillo,,,,,data/p0942.krn,kern,,e0937cb0fbc61b826fc1512507ecb9e8,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0942.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0942.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[8"", ""rhy1"": ""X_  X_X_X_  X_X_X_  X_X_.X  X__"", ""rhy2"": ""XX  X_X_X_  X_X_X_  X_X_X_  X_"", ""key"": ""P0942  08  G 3/4 ]  ZZ[8"", ""kad"": ""5-5413231"", ""akz"": ""-5135_331-5_3314_3521_5633_252_15633_2521_"", ""fot"": ""'a__b__c__d__e__f__g__fv_"", ""for"": ""'a__b__c__d__e__f__g__h__"", ""fok"": ""'/__\\__~a_\\__^a_^__^a_^d_"", ""n7k"": ""6] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0943,pinck-verklingende-weisen,Liebesklage,,Lothringen,,,,,,,,,loyalty|fidelity|love,,,,,,,D,heptatonic dorian,8,,4/4 ,,Liebesklage (2-70) S. 211,,,,pinck1928verklingende2,,,,,211,70,,,,Damien Sagrillo,,,,,data/p0943.krn,kern,,c529fe3efc56888e0beaf8cff9d1359c,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0943.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0943.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""X_  X_X_X_X_  X_X_X_X_   (x2)"", ""rhy2"": ""X_X_X_X_  X_X_X__"", ""key"": ""P0943  08  D 4/4 ]  ZZ[4"", ""kad"": ""42-7b1"", ""akz"": ""547b5_7b552_5141_3b53b1_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__aw_b__aw_"", ""fok"": ""'^d_\\__Sd_^d_"", ""n7k"": ""3] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0944,pinck-verklingende-weisen,Sieben Sträuss,,Lothringen,,,,,,,,,serenade|social class,,,,,,,G,octatonic major,7,,free,,Sieben Str&auml;uss (2-71) S. 215,,,,pinck1928verklingende2,,,,,215,71,,,,Damien Sagrillo,,,,,data/p0944.krn,kern,,ebb6a17cc949189bc2045016e64f90ef,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0944.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0944.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""FREI]  ZZ[3 interpreted as [0/4, 0/4]"", ""rhy1"": ""X_X_X_X_.XX_X_X_X_0_"", ""rhy2"": ""XXX_X_X_X_X_XXX_"", ""key"": ""P0944  08  G FREI]  ZZ[3"", ""kad"": ""421"", ""akz"": ""1_5_5_"", ""fot"": ""'a__b__c__"", ""for"": ""'a__b__c__"", ""fok"": ""'~a_Vd_^d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0945,pinck-verklingende-weisen,Am Samstag Abend,,Lothringen,,,,,,,,,infidelity|love,,,,,,,G,heptatonic ionian,9,,3/4 ,,Am Samstag Abend (2-72) S. 217,,,,pinck1928verklingende2,,,,,217,72,,,,Damien Sagrillo,,,,,data/p0945.krn,kern,,2f48b489e5ed9527e6ced295c3f6ef44,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0945.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0945.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[5"", ""rhy1"": ""X_  X__X_  X_X_X_  X_.XX_  X__"", ""rhy2"": ""X_  X_.XX_  X_X_X_  X__.  ^__"", ""key"": ""P0945  08  G 3/4 ]  ZZ[5"", ""kad"": ""442-71"", ""akz"": ""1254_5144_5532_431_2211_"", ""fot"": ""'a__b__c__d__e__"", ""for"": ""'a__b__c__d__e__"", ""fok"": ""'^a_Vd_^d_^d_^__"", ""n7k"": ""0] N7[0] O1[2] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0946,pinck-verklingende-weisen,Schöner Meie,,Lothringen,,,,,,,,,serenade,,,,,,,G,hexatonic minor,11,,4/4 ,,Schöner Meie (2-73) S. 219,,,,pinck1928verklingende2,,,,,219,73,,,,Damien Sagrillo,,,,,data/p0946.krn,kern,,9e49a4d48032b6a622b943ba50a442dc,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0946.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0946.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""X_  X__X__X__X_X_  X__X__X__0_"", ""rhy2"": ""X_  X_.X_XX_X__X__  X__X_X_X__0_"", ""key"": ""P0946  16  G 4/4 ]  ZZ[4"", ""kad"": ""1521"", ""akz"": ""1321_3545_+1362_1331_"", ""fot"": ""'a__as\""b__aw_"", ""for"": ""'a__b__c__d__"", ""fok"": ""'^a_/__^d_Sd_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0947,pinck-verklingende-weisen,Fenstergang,,Lothringen,,,,,,,,,serenade,,,,,,,F,heptatonic ionian,7b,,6/8 ,,Fenstergang (2-74) S. 223,,,,pinck1928verklingende2,,,,,223,74,,,,Damien Sagrillo,,,,,data/p0947.krn,kern,,7ab7bbcac3e394daeaa608a62d18ee57,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0947.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0947.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""6/8 ]  ZZ[8"", ""rhy1"": ""X_  X_X_XXX_X_X_  X__0__."", ""rhy2"": ""X_  X__X_X_X_X_  X__0__."", ""key"": ""P0947  16  F 6/8 ]  ZZ[8"", ""kad"": ""23232323"", ""akz"": ""112_223_515162_-753_112_223_5162_-753_"", ""fot"": ""'a__as'b__c__av_as'd__cv_"", ""for"": ""'a__b__c__b__b__b__d__cw_"", ""fok"": ""'/__/__Sd_^a_/__/__Sd_^a_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0948,pinck-verklingende-weisen,Der Unverbesserliche,,Lothringen,,,,,,,,,serenade,,,,,,,F,hexatonic minor,7b,,4/4 ,,Der Unverbesserliche (2-75) S. 225,,,,pinck1928verklingende2,,,,,225,75,,,,Damien Sagrillo,,,,,data/p0948.krn,kern,,20eb17e2fcf0f82d553521ce5fff35fe,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0948.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0948.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[6"", ""rhy1"": ""X_  X_X_X_X_X__0   (x2)"", ""rhy2"": ""X_  X_X_X_X_X__0"", ""key"": ""P0948  16  F 4/4 ]  ZZ[6"", ""kad"": ""3321-53"", ""akz"": ""23_23_34_31_2-5_13_"", ""fot"": ""'a__a__b__c__d__e__"", ""for"": ""'a__a__aw_av_b__a__"", ""fok"": ""'V__V__^a_^__\\__/__"", ""n7k"": ""3] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0949,pinck-verklingende-weisen,Ich ging des Abends wohl spazieren,,Lothringen,,,,,,,,,honor|soldier's song,,,,,,,E,heptatonic aeolean,8,,free,,Ich ging des Abends wohl spazieren (2-76) S. 228,,,,pinck1928verklingende2,,,,,228,76,,,,Damien Sagrillo,,,,,data/p0949.krn,kern,,70ce8725c2b1244f27159c1ca02afd59,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0949.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0949.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""FREI]  ZZ[6 interpreted as [0/4, 0/4]"", ""rhy1"": ""XX_.XXXX_.XXXX_"", ""rhy2"": ""X_.XX_X_XXXXXXX_"", ""key"": ""P0949  08  E FREI]  ZZ[6"", ""kad"": ""-7b-7b7b17b1"", ""akz"": ""3b_3b_3b_6b_3b_6b_"", ""fot"": ""'a__b__c__d__c__d__"", ""for"": ""'a__b__c__d__c__d__"", ""fok"": ""'\\__\\__Va_\\__Va_\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0950,pinck-verklingende-weisen,Mach auf,,Lothringen,,,,,,,,,love,,,,,,,G,enneatonic minor,9b,,4/4 ,,Mach auf (2-77) S. 230,,,,pinck1928verklingende2,,,,,230,77,,,,Damien Sagrillo,,,,,data/p0950.krn,kern,,ff0e643541f441b92bc7ee1c02a69cad,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0950.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0950.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""X_  X_X_X_X_X__.X_  X_X_X__X__.   (x2)"", ""rhy2"": ""X_  X__X_X_X__X_X_  X__X__X__0"", ""key"": ""P0950  16  G 4/4 ]  ZZ[4"", ""kad"": ""2-521"", ""akz"": ""-513b2_-7b1-7b-5_53b52_13b3b1_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'/__Sd_Sd_^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0951,pinck-verklingende-weisen,Eifersucht,,Lothringen,,,,,,,,,jealousy,,,,,,,G,tetratonic,5,,3/8 ,,Eifersucht (2-78) S. 232,,,,pinck1928verklingende2,,,,,232,78,,,,Damien Sagrillo,,,,,data/p0951.krn,kern,,9444e505f712fdf97ea9d9dbc15b79a9,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0951.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0951.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/8 ]  ZZ[5"", ""rhy1"": ""XX  X_X_XX  X__"", ""rhy2"": ""XX  X_X_X_  X__0_"", ""key"": ""P0951  16  G 3/8 ]  ZZ[5"", ""kad"": ""33321"", ""akz"": ""33_33_33_22_21_"", ""fot"": ""'a__av_b__bs'c__"", ""for"": ""'a__b__aw_aw_bv_"", ""fok"": ""'/__/__^__^__\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0952,pinck-verklingende-weisen,Der Morgenstern,,Lothringen,,,,,,,,,love|marriage proposal,,,,,,,G,hexatonic minor,8,,6/8 ,,Der Morgenstern (2-80) S. 237,,,,pinck1928verklingende2,,,,,237,80,,,,Damien Sagrillo,,,,,data/p0952.krn,kern,,58c1ffe31eea98bbff82e79e42d950b7,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0952.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0952.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""6/8 ]  ZZ[4"", ""rhy1"": ""X_  X_X_X_X_X_X_  X_X__0__"", ""rhy2"": ""XX  X_X_X_X_X_X_  X__.0__"", ""key"": ""P0952  16  G 6/8 ]  ZZ[4"", ""kad"": ""12-7b1"", ""akz"": ""122_512_251-7b_143b1_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__aw_aw_b__"", ""fok"": ""'^a_\\__^d_^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0953,pinck-verklingende-weisen,Holvinger Mädchen,,Lothringen,,,,,,,,,,,,,,,,G,heptatonic ionian,8,,2/4 ,,Holvinger M&auml;dchen (2-81) S. 239,,,,pinck1928verklingende2,,,,,239,81,,,,Damien Sagrillo,,,,,data/p0953.krn,kern,,7d1e282dd52b52d63aa616e803b49177,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0953.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0953.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""2/4 ]  ZZ[5"", ""rhy1"": ""X  X_X_  X_X"", ""rhy2"": ""X  XXXX  X_.0"", ""key"": ""P0953  08  G 2/4 ]  ZZ[5"", ""kad"": ""22-521"", ""akz"": ""11_32_23-5_132_51_"", ""fot"": ""'a__b__c__d__e__"", ""for"": ""'a__b__c__aw_bv_"", ""fok"": ""'/__^a_^d_/__^d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0954,pinck-verklingende-weisen,Liebesprobe,,Lothringen,,,,,,,,,,,,,,,,G,heptatonic ionian,8,,4/4 ,,Liebesprobe (2-83) S. 245,,,,pinck1928verklingende2,,,,,245,83,,,,Damien Sagrillo,,,,,data/p0954.krn,kern,,d760cc91a0bb459b075eb51b44606f9d,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0954.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0954.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[3"", ""rhy1"": ""XX  XXX_X_XX  X_.XXX"", ""rhy2"": ""X_  X_X_X_XX  XXXXX_"", ""key"": ""P0954  08  G 4/4 ]  ZZ[3"", ""kad"": ""-6-51"", ""akz"": ""312-7_12-6-5_1231_"", ""fot"": ""'a__b__as\"""", ""for"": ""'a__b__c__"", ""fok"": ""'^d_^__^a_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0955,pinck-verklingende-weisen,Wiedersehn,,Lothringen,,,,,,,,,loyalty|fidelity|love,,,,,,,G,octatonic,8,,3/4 ,,Wiedersehn (2-84) S. 247,,,,pinck1928verklingende2,,,,,247,84,,,,Damien Sagrillo,,,,,data/p0955.krn,kern,,94ccdf1286f6bd3a4ae19de77fc9ab62,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0955.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0955.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[4"", ""rhy1"": ""X_  X_.XX_  X_X_X_  X_X_X_  X__"", ""rhy2"": ""X_  X__X_  X__X_  X_X_X_  ^_0_"", ""key"": ""P0955  08  G 3/4 ]  ZZ[4"", ""kad"": ""-52-51"", ""akz"": ""121-5_1542_151-5_1521_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'^__^a_Sd_^a_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0956,pinck-verklingende-weisen,Schön herzlieb,,Lothringen,,,,,,,,,loyalty|fidelity|wedding|love,,,,,,,G,hexatonic minor,6b,,2/4 3/4 ,,Schön herzlieb (2-85) S. 251,,,,pinck1928verklingende2,,,,,251,85,,,,Damien Sagrillo,,,,,data/p0956.krn,kern,,298e8972be592a05a7b434b9e7d66ee3,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0956.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0956.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""2/4 3/4 ]  ZZ[4"", ""rhy1"": ""XXX  X_X_(XXX)  X_."", ""rhy2"": ""XXX  X_X_(XXX)  X_."", ""key"": ""P0956  08  G 2/4 3/4 ]  ZZ[4"", ""kad"": ""2241"", ""akz"": ""3b2_3b2_54_41_"", ""fot"": ""'a__a__b__c__"", ""for"": ""'a__a__b__c__"", ""fok"": ""'-__-__^a_^d_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0957,pinck-verklingende-weisen,Guten Abend,,Lothringen,,,,,,,,,disease|love|death,,,,,,,A,pentatonic minor,8,,2/4 3/4,,Guten Abend (2-86) S. 253,,,,pinck1928verklingende2,,,,,253,86,,,,Damien Sagrillo,,,,,data/p0957.krn,kern,,cc1556d9f382b9eaf40de9b85f9d6028,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0957.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0957.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""2/4 3/4]  ZZ[4"", ""rhy1"": ""X_X_  X__X__  X__X_X_  X__0_   (x2)"", ""rhy2"": ""X_X_  X__X__  X__X_X_  X_"", ""key"": ""P0957  16  A 2/4 3/4]  ZZ[4"", ""kad"": ""2421"", ""akz"": ""13b2_554_452_3b3b1_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__av_b__c__"", ""fok"": ""'/__/__^d_^__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0958,pinck-verklingende-weisen,Feiner Knab,,Lothringen,,,,,,,,,grief|love|death,,,,,,,G,hexatonic minor,6,,3/4 ,,Feiner Knab (2-87) S. 255,,,,pinck1928verklingende2,,,,,255,87,,,,Damien Sagrillo,,,,,data/p0958.krn,kern,,26e9513b5ee0255a9401ef8d5290db3e,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0958.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0958.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[6"", ""rhy1"": ""XXX  X_XXXX  X_X"", ""rhy2"": ""XXX  X_XXXX  X_X"", ""key"": ""P0958  08  G 3/4 ]  ZZ[6"", ""kad"": ""313131"", ""akz"": ""54_32_54_32_54_32_"", ""fot"": ""'a__as\""aw_as\""aw_as\"""", ""for"": ""'a__a__a__a__a__a__"", ""fok"": ""'^a_Sd_^a_Sd_^a_Sd_"", ""n7k"": ""0] N7[0] O1[7] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,
p0959,pinck-verklingende-weisen,Deine Schönheit wird vergehn,,Lothringen,,,,,,,,,,,,,,,,F,hexatonic minor,8,,4/4 ,,Deine Schönheit wird vergehn (2-88) S. 258,,,,pinck1928verklingende2,,,,,258,88,,,,Damien Sagrillo,,,,,data/p0959.krn,kern,,0f32042665ba975c3665b87d292402d7,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0959.krn,https://kern.humdrum.org/cgi-bin/ksdata?file=p0959.krn&l=users/sagrillo/lorraine&format=kern,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[6"", ""rhy1"": ""X__X_X_  X__X_.XX__X__  X___"", ""rhy2"": ""X__X__  X__X_X_X__X__  X___"", ""key"": ""P0959  16  F 4/4 ]  ZZ[6"", ""kad"": ""313131"", ""akz"": ""3143_5631_3143_5631_3143_5631_"", ""fot"": ""'a__b__av_b__av_b__"", ""for"": ""'a__b__c__b__d__b__"", ""fok"": ""'V__\\__V__\\__V__\\__"", ""n7k"": ""0] N7[6] O1[12] O2K[0] O2[6] O3K[0] O3[0] H\u00d6[0""}",,,,
